instant_book,satisfaction_guest,rating_checkin,bed_type,person_capacity,accuracy_rating,is_superhost,room_type,hosting_id,rating_location,url,amenities,rating_communication,cancel_policy,rating_cleanliness,nightly_price,host_id,response_rate,price,response_time,rev_count
True,94.0,10.0,Real Bed,2,10.0,False,Entire home/apt,12842988,10.0,https://www.airbnb.com.br/rooms/12842988,"[1, 2, 3, 4, 5, 6, 8, 11, 14, 21, 28, 31, 33, 40, 43, 44, 45, 46, 47]",10.0,5,10.0,R$161,7089390,1.0,52.103222632863215,219.5,31
True,94.0,9.0,Real Bed,2,10.0,True,Private room,4634597,10.0,https://www.airbnb.com.br/rooms/4634597,"[1, 2, 3, 4, 5, 6, 14, 21, 28, 39, 40, 43, 44, 45, 46, 49, 50]",9.0,5,10.0,R$121,2308396,1.0,39.0,3972.0,17
False,98.0,10.0,Real Bed,2,10.0,True,Entire home/apt,1985851,9.0,https://www.airbnb.com.br/rooms/1985851,"[4, 5, 9, 11, 40, 43, 44, 45, 47, 49, 50]",10.0,5,10.0,R$190,4961900,1.0,61.48827515679511,1427.5,88
False,100.0,10.0,Real Bed,3,10.0,False,Entire home/apt,17345809,10.0,https://www.airbnb.com.br/rooms/17345809,"[1, 2, 4, 5, 8, 21, 31, 33, 37, 38, 39, 40, 44, 45, 46, 47, 50]",10.0,3,10.0,R$100,104852901,1.0,32.36225008252374,0.0,1
False,98.0,10.0,Real Bed,3,10.0,True,Entire home/apt,2060953,10.0,https://www.airbnb.com.br/rooms/2060953,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 33, 38, 40, 41, 43, 44, 45, 46, 47]",10.0,4,10.0,R$145,10548376,1.0,46.92526261965942,1471.0,95
True,95.0,10.0,Real Bed,1,10.0,True,Shared room,11740549,10.0,https://www.airbnb.com.br/rooms/11740549,"[1, 2, 4, 8, 28, 33, 37, 39, 40, 41, 42, 44, 46, 47, 49, 50]",10.0,4,9.0,R$34,59638323,1.0,11.00316502805807,529.5,8
True,88.0,10.0,Real Bed,3,9.0,False,Entire home/apt,13849055,10.0,https://www.airbnb.com.br/rooms/13849055,"[1, 3, 4, 6, 8, 11, 12, 21, 31, 33, 40, 41]",9.0,5,9.0,R$300,81778615,0.9089999794960022,97.08675024757122,588.0,10
False,97.0,10.0,Real Bed,2,10.0,True,Entire home/apt,8007791,9.0,https://www.airbnb.com.br/rooms/8007791,"[2, 4, 5, 8, 14, 21, 28, 31, 40, 44, 45, 46]",10.0,5,10.0,R$180,3083613,1.0,58.25205014854273,3241.5,15
True,91.0,10.0,Real Bed,2,9.0,False,Private room,13223393,10.0,https://www.airbnb.com.br/rooms/13223393,"[3, 4, 5, 8, 11, 14, 17, 18, 21, 28, 31, 33, 39, 40, 44, 45, 46]",10.0,5,9.0,R$100,45535765,1.0,32.36225008252374,5542.5,31
True,100.0,10.0,Real Bed,4,10.0,False,Entire home/apt,16366356,10.0,https://www.airbnb.com.br/rooms/16366356,"[1, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 30, 35, 37, 38, 39, 40, 41, 44, 45, 46, 47, 49, 50]",10.0,4,10.0,R$200,35000597,1.0,64.72450016504746,93.0,25
False,93.0,10.0,Real Bed,3,10.0,False,Entire home/apt,2413202,10.0,https://www.airbnb.com.br/rooms/2413202,"[1, 3, 4, 5, 8, 21, 39, 40]",10.0,5,9.0,R$126,9232145,1.0,40.77643510397991,307.0,52
False,93.0,10.0,Real Bed,4,9.0,False,Private room,8932539,10.0,https://www.airbnb.com.br/rooms/8932539,"[4, 5, 8, 9, 12, 14, 21, 28, 31, 33, 37, 39, 40, 45, 46, 47]",10.0,4,9.0,R$180,46635777,1.0,58.25205014854273,3502.5,32
False,100.0,10.0,Real Bed,2,10.0,True,Private room,15015167,10.0,https://www.airbnb.com.br/rooms/15015167,"[1, 3, 4, 5, 6, 8, 9, 14, 16, 17, 18, 21, 28, 31, 33, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47]",10.0,5,10.0,R$98,1499014,1.0,31.71500508087326,255.0,17
True,92.0,10.0,Real Bed,2,10.0,True,Private room,4314382,10.0,https://www.airbnb.com.br/rooms/4314382,"[4, 8, 11, 14, 17, 18, 21, 28, 31, 39, 40, 42, 43, 47]",10.0,5,10.0,R$89,22397127,1.0,28.80240257344613,3198.5,60
True,95.0,10.0,Real Bed,2,10.0,True,Entire home/apt,1651774,9.0,https://www.airbnb.com.br/rooms/1651774,"[1, 2, 3, 4, 5, 8, 14, 21, 35, 36, 40, 41, 43, 44, 45, 46, 47, 49, 50, 51, 53]",10.0,5,10.0,R$99,8557006,0.9580000042915344,32.0,5150.5,65
False,95.0,10.0,Real Bed,2,10.0,False,Entire home/apt,2735036,10.0,https://www.airbnb.com.br/rooms/2735036,"[1, 2, 3, 4, 5, 8, 11, 14, 21, 28, 31, 33, 34, 40, 44, 45, 46, 47]",10.0,5,10.0,R$128,13994841,1.0,41.42368010563038,520.5,46
True,100.0,10.0,Real Bed,2,10.0,False,Private room,11850280,10.0,https://www.airbnb.com.br/rooms/11850280,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 21, 28, 31, 33, 35, 39, 40, 44, 45, 46, 47]",10.0,5,10.0,R$145,63154188,1.0,46.92526261965942,7089.0,1
False,94.0,9.0,Real Bed,6,9.0,False,Entire home/apt,4111508,10.0,https://www.airbnb.com.br/rooms/4111508,"[1, 2, 4, 5, 8, 14, 21, 28, 31, 33]",10.0,5,9.0,R$371,2516002,1.0,120.0,2879.0,48
True,97.0,10.0,Real Bed,3,10.0,True,Entire home/apt,35764,10.0,https://www.airbnb.com.br/rooms/35764,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 35, 36, 38, 40, 41, 43, 44, 45, 46, 47, 50]",10.0,5,10.0,R$220,153691,1.0,71.19695018155222,1402.0,208
False,95.0,10.0,Real Bed,2,10.0,False,Private room,7146985,10.0,https://www.airbnb.com.br/rooms/7146985,"[1, 2, 3, 4, 5, 8, 28, 33, 40, 44, 45, 46, 47, 49, 50]",10.0,5,9.0,R$120,5448466,1.0,38.834700099028495,690.0,40
True,97.0,10.0,Pull-out Sofa,2,10.0,True,Entire home/apt,12932612,10.0,https://www.airbnb.com.br/rooms/12932612,"[1, 2, 3, 4, 5, 8, 11, 12, 31, 40, 50]",10.0,5,10.0,R$99,10486509,1.0,32.0386275816985,428.5,40
True,99.0,10.0,Real Bed,4,10.0,True,Entire home/apt,9793472,10.0,https://www.airbnb.com.br/rooms/9793472,"[1, 2, 3, 4, 5, 8, 11, 14, 21, 28, 39, 40, 43, 44, 45, 46, 47, 49, 50, 51, 54, 55]",10.0,5,10.0,R$125,27282645,1.0,40.452812603154676,1908.0,71
False,98.0,10.0,Real Bed,2,10.0,True,Entire home/apt,2206966,10.0,https://www.airbnb.com.br/rooms/2206966,"[2, 3, 4, 5, 14, 21, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47]",10.0,5,10.0,R$130,10209592,1.0,42.07092510728086,3560.0,79
False,98.0,10.0,Real Bed,2,10.0,True,Entire home/apt,12616098,10.0,https://www.airbnb.com.br/rooms/12616098,"[1, 2, 3, 4, 5, 6, 8, 14, 21, 28, 43, 44, 45, 47]",10.0,3,10.0,R$200,49609669,1.0,64.80391415641505,25632.0,33
True,,,Real Bed,2,,False,Private room,17292775,,https://www.airbnb.com.br/rooms/17292775,"[4, 8, 11, 17, 40, 41, 45, 47, 49, 50]",,3,,R$60,102790761,1.0,19.417350049514248,398.0,0
True,97.0,10.0,Real Bed,2,10.0,True,Entire home/apt,7435773,10.0,https://www.airbnb.com.br/rooms/7435773,"[1, 2, 3, 4, 5, 8, 11, 12, 14, 21, 31, 40]",10.0,5,10.0,R$180,6762336,1.0,58.25205014854273,2359.0,36
True,77.0,10.0,Real Bed,2,9.0,False,Entire home/apt,14357346,10.0,https://www.airbnb.com.br/rooms/14357346,"[1, 2, 3, 4, 8, 12, 14, 28, 31, 35, 36, 39, 40, 41, 43, 45, 46, 47]",10.0,5,8.0,R$120,31171854,1.0,38.834700099028495,996.0,13
True,99.0,10.0,Real Bed,2,10.0,True,Private room,3069393,10.0,https://www.airbnb.com.br/rooms/3069393,"[1, 2, 3, 4, 5, 8, 11, 14, 17, 21, 28, 40, 41, 43, 44, 45, 46, 47, 49, 50]",10.0,5,10.0,R$159,11656828,1.0,51.45597763121274,120.0,85
True,99.0,10.0,Real Bed,3,10.0,False,Private room,12925645,10.0,https://www.airbnb.com.br/rooms/12925645,"[1, 2, 4, 5, 7, 8, 11, 14, 15, 21, 31, 33, 34, 37, 40, 42, 43, 44]",10.0,4,9.0,R$166,70929672,1.0,53.7213351369894,536.5,32
True,97.0,10.0,Real Bed,1,10.0,False,Private room,7652065,10.0,https://www.airbnb.com.br/rooms/7652065,"[1, 2, 3, 4, 8, 11, 14, 21, 28, 31, 33, 39, 42, 44, 45, 46]",10.0,5,10.0,R$80,25753162,1.0,25.889800066018985,532.5,50
True,89.0,10.0,Futon,2,9.0,False,Entire home/apt,762336,10.0,https://www.airbnb.com.br/rooms/762336,"[1, 2, 3, 4, 5, 8, 14, 28, 31, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 51, 54]",10.0,5,9.0,R$160,503995,1.0,51.77960013203797,400.5,168
True,82.0,9.0,Real Bed,1,9.0,False,Private room,11474258,9.0,https://www.airbnb.com.br/rooms/11474258,"[2, 3, 4, 8, 11, 14, 21, 28, 33, 37, 38, 40, 42, 43, 44]",9.0,5,8.0,R$71,57097355,1.0,22.97719755859185,1855.0,46
True,97.0,10.0,Real Bed,2,10.0,True,Entire home/apt,1786262,10.0,https://www.airbnb.com.br/rooms/1786262,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 40, 41, 44, 45, 46, 47, 49, 50]",10.0,5,10.0,R$180,9365676,1.0,58.25205014854273,178.5,59
True,94.0,10.0,Real Bed,1,10.0,False,Private room,11353562,10.0,https://www.airbnb.com.br/rooms/11353562,"[1, 3, 4, 5, 8, 11, 14, 16, 17, 19, 21, 28, 31, 33, 40, 41, 43, 44, 45, 46, 47]",10.0,3,9.0,R$60,516535,0.906000018119812,19.417350049514248,4388.0,36
True,100.0,10.0,Real Bed,1,10.0,True,Private room,15922292,10.0,https://www.airbnb.com.br/rooms/15922292,"[4, 8, 11, 12, 33, 40, 46, 47]",10.0,3,10.0,R$45,1848975,1.0,14.563012537135682,421.0,8
True,96.0,10.0,Real Bed,1,10.0,False,Private room,10730455,10.0,https://www.airbnb.com.br/rooms/10730455,"[4, 5, 8, 14, 21, 28, 37, 40, 43, 44, 47, 49, 50]",10.0,3,10.0,R$71,24875639,0.984000027179718,22.97719755859185,607.5,97
True,100.0,10.0,Real Bed,2,10.0,False,Private room,17315532,10.0,https://www.airbnb.com.br/rooms/17315532,"[1, 2, 3, 4, 5, 7, 11, 14, 15, 21, 25, 28, 31, 35, 40, 41, 42, 44, 45, 46, 47, 50, 51, 52, 57]",10.0,4,10.0,R$135,116850948,1.0,43.68903761140705,1109.0,5
False,92.0,10.0,Real Bed,2,10.0,False,Private room,5507135,10.0,https://www.airbnb.com.br/rooms/5507135,"[1, 2, 3, 4, 5, 8, 11, 14, 17, 21, 28, 33, 39, 40, 44, 46, 49, 50]",10.0,5,9.0,R$108,28563249,1.0,34.951230089125644,1009.0,99
False,100.0,10.0,Real Bed,2,10.0,False,Private room,13522706,10.0,https://www.airbnb.com.br/rooms/13522706,"[1, 4, 5, 8, 9, 21, 31, 33, 40, 44, 46, 47, 49]",10.0,4,10.0,R$550,13359269,1.0,177.99237545388058,414.0,25
True,91.0,9.0,Real Bed,3,9.0,False,Private room,16018283,10.0,https://www.airbnb.com.br/rooms/16018283,"[3, 4, 11, 14, 21, 31, 40, 41, 42, 44, 46, 47]",9.0,3,9.0,R$160,8737996,1.0,51.77960013203797,1165.0,9
True,95.0,10.0,Real Bed,1,9.0,False,Private room,7526861,10.0,https://www.airbnb.com.br/rooms/7526861,"[1, 2, 4, 6, 8, 14, 21, 28, 31, 33, 35, 36, 39, 40, 43, 44, 45, 46, 47]",10.0,4,10.0,R$49,19352362,1.0,15.85750254043663,254.0,95
True,100,10,Real Bed,3,10,True,Entire home/apt,11187211,10,https://www.airbnb.com.br/rooms/11187211,"[1, 4, 5, 8, 28, 31, 39, 40, 44]",10,4,10,R$110,10330472,1.0,35.59847509077611,183.5,12
True,91,10,Real Bed,2,9,False,Private room,14353467,9,https://www.airbnb.com.br/rooms/14353467,"[1, 3, 4, 8, 9, 17, 18, 19, 31, 40, 44, 57]",10,3,8,R$88,87974674,1.0,28.47878007262089,5640.0,19
True,100,10,Real Bed,4,10,True,Entire home/apt,12836178,10,https://www.airbnb.com.br/rooms/12836178,"[1, 4, 5, 8, 9, 14, 21, 28, 31, 38, 39, 40, 43, 44, 45, 46, 47, 50, 51, 55]",10,5,10,R$130,25125762,1.0,42.07092510728086,305.5,26
False,100,10,Real Bed,4,10,False,Private room,17436152,10,https://www.airbnb.com.br/rooms/17436152,"[1, 4, 5, 7, 8, 9, 21, 33, 40, 41, 42, 44, 46, 47, 49, 50]",10,3,10,R$50,27863978,1.0,16.18112504126187,1085.0,1
True,100,10,Real Bed,5,10,False,Entire home/apt,17358413,10,https://www.airbnb.com.br/rooms/17358413,"[1, 2, 5, 7, 8, 9, 11, 15, 31, 32, 33, 40, 44, 46, 47]",10,4,10,R$150,107058668,0.9599999785423279,48.54337512378561,646.0,2
True,98,10,Real Bed,4,10,True,Entire home/apt,10572748,10,https://www.airbnb.com.br/rooms/10572748,"[1, 3, 4, 5, 7, 8, 9, 14, 21, 28, 31, 38, 39, 40, 44, 45, 46, 47, 51, 55, 57]",10,5,10,R$104,16060717,1.0,33.65674008582469,2074.0,22
True,80,10,Real Bed,2,8,False,Entire home/apt,17293967,10,https://www.airbnb.com.br/rooms/17293967,"[1, 3, 7, 8, 9, 14, 21, 28, 31, 37, 40, 41, 42, 44, 47, 57]",10,4,10,R$70,105213510,1.0,22.653575057766616,1313.0,1
True,,,Real Bed,3,,False,Entire home/apt,17665279,,https://www.airbnb.com.br/rooms/17665279,"[1, 6, 8, 14, 21, 28, 31, 40, 44, 47]",,4,,R$100,92653454,1.0,32.36225008252374,6109.0,0
False,100,10,Real Bed,1,10,False,Private room,17130623,10,https://www.airbnb.com.br/rooms/17130623,"[1, 2, 3, 4, 16, 28, 31, 33, 34, 40, 45, 46, 49, 50]",10,5,10,R$40,96086911,1.0,12.944900033009494,233.0,3
True,,,Real Bed,3,,False,Entire home/apt,17300186,,https://www.airbnb.com.br/rooms/17300186,"[1, 2, 5, 6, 7, 8, 9, 14, 15, 21, 30, 31, 39, 40, 44, 46, 47, 57]",,3,,R$94,114543980,0.9760000109672546,30.420515077572315,791.5,0
True,100,10,Real Bed,4,10,True,Entire home/apt,16028076,10,https://www.airbnb.com.br/rooms/16028076,"[1, 3, 4, 5, 8, 9, 14, 21, 28, 31, 33, 37, 39, 40, 43, 44, 45, 46, 47, 51, 52, 56, 57]",10,4,10,R$110,9560116,1.0,35.59847509077611,29.5,17
True,90,9,Real Bed,2,9,False,Private room,1204374,9,https://www.airbnb.com.br/rooms/1204374,"[3, 4, 8, 9, 11, 12, 31, 32, 33, 34, 40, 43, 44, 45, 46, 47]",9,5,9,R$100,4870172,1.0,32.40195707820752,1154.0,96
False,40,10,Real Bed,2,10,False,Entire home/apt,16868792,6,https://www.airbnb.com.br/rooms/16868792,"[5, 8, 9, 11, 14, 21, 31, 40, 42, 44, 49]",2,4,10,R$101,24182799,1.0,32.685872583348974,7877.0,1
True,98,9,Real Bed,4,10,False,Entire home/apt,16475792,10,https://www.airbnb.com.br/rooms/16475792,"[1, 4, 5, 6, 7, 8, 9, 14, 15, 21, 31, 33, 35, 36, 39, 40, 42, 43, 44, 47, 57]",10,4,10,R$90,13818156,1.0,29.126025074271364,274.5,9
True,,,Real Bed,8,,False,Entire home/apt,17841925,,https://www.airbnb.com.br/rooms/17841925,"[1, 3, 4, 8, 11, 12, 31, 51, 55]",,5,,R$450,7474431,,145.63012537135683,,0
False,100,10,Real Bed,1,10,False,Private room,12754860,10,https://www.airbnb.com.br/rooms/12754860,"[2, 3, 4, 8, 9, 11, 17, 18, 28, 33, 40, 42, 43, 44, 45, 46, 47, 49, 50]",10,4,10,R$40,64072728,0.9229999780654907,12.944900033009494,377.0,24
True,,,Real Bed,6,,False,Private room,17174670,,https://www.airbnb.com.br/rooms/17174670,"[4, 8, 11, 31, 33, 40, 42, 44, 46, 47]",,3,,R$179,561098,0.5,57.92842764771749,43200.5,0
True,87,9,Real Bed,2,9,False,Entire home/apt,257022,7,https://www.airbnb.com.br/rooms/257022,"[1, 3, 4, 8, 28, 40, 49, 50, 51, 53]",10,5,9,R$90,1171372,0.9470000267028809,29.0,2132.0,46
instant_book,satisfaction_guest,rating_checkin,bed_type,person_capacity,accuracy_rating,is_superhost,room_type,hosting_id,rating_location,url,amenities,rating_communication,cancel_policy,rating_cleanliness,nightly_price,host_id,response_rate,price,response_time,rev_count
True,91,10,Real Bed,2,9,False,Private room,14353467,9,https://www.airbnb.com.br/rooms/14353467,"[1, 3, 4, 8, 9, 17, 18, 19, 31, 40, 44, 57]",10,3,8,R$88,87974674,1.0,28.47878007262089,5640.0,19
True,89,9,Real Bed,4,9,False,Entire home/apt,2648701,9,https://www.airbnb.com.br/rooms/2648701,"[1, 4, 5, 7, 8, 9, 14, 21, 28, 43, 44]",9,5,9,R$120,10698786,0.8999999761581421,38.83470009902849,954.5,16
False,,,Real Bed,6,,False,Entire home/apt,17375956,,https://www.airbnb.com.br/rooms/17375956,"[12, 31]",,3,,R$1200,103049518,,388.34700099028487,,0
True,,,Real Bed,2,,False,Private room,17215427,,https://www.airbnb.com.br/rooms/17215427,"[1, 3, 4, 5, 8, 21, 33, 34, 40, 44, 45, 46, 49, 50]",,3,,R$120,29531778,1.0,38.83470009902849,3770.0,0
True,,,Real Bed,6,,False,Entire home/apt,17838918,,https://www.airbnb.com.br/rooms/17838918,"[4, 5, 7, 8, 9, 15, 21, 31, 39, 40, 44, 47]",,3,,R$200,122014027,,64.72450016504747,,0
True,,,Real Bed,1,,False,Private room,16868635,,https://www.airbnb.com.br/rooms/16868635,"[1, 8, 11, 12, 33, 40, 42, 45, 46, 49, 50]",,3,,R$60,112408044,0.777999997138977,19.417350049514244,42953.0,0
True,80,9,Real Bed,4,9,False,Entire home/apt,17210769,9,https://www.airbnb.com.br/rooms/17210769,"[6, 8, 9, 12, 31, 32, 40]",9,3,9,R$150,92663731,1.0,48.60293561731129,698.0,2
True,100,10,Real Bed,2,10,False,Private room,16506794,10,https://www.airbnb.com.br/rooms/16506794,"[4, 5, 7, 16, 17, 18, 28, 31, 33, 39, 40, 42, 43, 47]",10,5,10,R$433,108473796,1.0,140.0,1127.5,1
False,87,10,Real Bed,3,9,False,Private room,808767,8,https://www.airbnb.com.br/rooms/808767,"[3, 4, 8, 31, 33, 35, 36, 39, 40, 42, 50]",10,4,9,R$51,611277,1.0,16.504747542087106,328.0,80
True,,,Real Bed,2,,False,Private room,17133873,,https://www.airbnb.com.br/rooms/17133873,"[11, 31, 32, 50]",,3,,R$250,13268267,1.0,80.90562520630934,6906.0,0
False,96,10,Real Bed,2,10,False,Private room,2142063,10,https://www.airbnb.com.br/rooms/2142063,"[4, 5, 9, 11, 12, 16, 17, 18, 31, 32]",10,5,10,R$185,170507,1.0,60.0,2742.0,15
False,95,10,Real Bed,6,10,True,Entire home/apt,700917,9,https://www.airbnb.com.br/rooms/700917,"[1, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15, 21, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 51, 54]",10,5,9,R$116,3316777,1.0,37.54021009572754,653.5,86
False,97,10,Real Bed,3,10,False,Entire home/apt,3314425,9,https://www.airbnb.com.br/rooms/3314425,"[3, 4, 5, 8, 11, 12, 28, 31, 40, 44, 45]",10,5,10,R$109,2107130,0.9089999794960022,35.274852589950875,2287.0,7
False,98,10,Real Bed,3,10,True,Entire home/apt,11187409,10,https://www.airbnb.com.br/rooms/11187409,"[1, 4, 5, 8, 28, 31, 39, 40, 44]",10,4,10,R$110,10330472,1.0,35.59847509077611,183.5,38
True,,,Real Bed,1,,False,Private room,17692976,,https://www.airbnb.com.br/rooms/17692976,"[1, 4, 6, 21, 28, 31, 35, 39, 40, 42, 44, 47]",,3,,R$31,120530046,,10.0,,0
True,96,10,Real Bed,3,10,True,Private room,13053932,10,https://www.airbnb.com.br/rooms/13053932,"[1, 3, 4, 8, 9, 11, 12, 16, 21, 31, 33, 37, 39, 40, 41]",10,5,10,R$45,57264825,1.0,14.563012537135682,247.5,23
True,,,Real Bed,1,,False,Private room,17823037,,https://www.airbnb.com.br/rooms/17823037,"[4, 8, 32, 33, 37, 40, 42, 47, 49]",,3,,R$35,121855448,,11.326787528883308,,0
True,,,Real Bed,2,,False,Private room,17683523,,https://www.airbnb.com.br/rooms/17683523,"[1, 4, 5, 8, 9, 21, 33, 40, 41, 42, 44, 46, 49, 50]",,4,,R$65,84633357,1.0,21.03546255364043,324.0,0
False,91,10,Real Bed,3,9,False,Entire home/apt,8145309,10,https://www.airbnb.com.br/rooms/8145309,"[1, 3, 4, 8, 14, 21, 28, 31, 33, 39, 40, 46]",10,4,10,R$80,43006181,0.8999999761581421,25.88980006601899,2672.0,18
True,94,9,Real Bed,4,10,False,Entire home/apt,13686327,9,https://www.airbnb.com.br/rooms/13686327,"[1, 4, 5, 7, 8, 9, 14, 15, 21, 28, 30, 31, 33, 34, 35, 39, 40, 42, 44, 45, 46, 47]",10,5,10,R$120,79711546,1.0,38.83470009902849,1831.5,22
True,97,10,Real Bed,3,10,True,Entire home/apt,10966508,10,https://www.airbnb.com.br/rooms/10966508,"[1, 4, 5, 8, 28, 31, 39, 40, 44]",10,4,10,R$110,10330472,1.0,35.59847509077611,183.5,53
True,98,10,Real Bed,2,10,True,Entire home/apt,11790804,10,https://www.airbnb.com.br/rooms/11790804,"[1, 4, 5, 14, 25, 31, 35, 36, 40, 41, 43, 44, 45, 46, 47, 51, 55]",10,5,9,R$189,30552172,1.0,61.16465265596987,216.5,12
True,93,10,Real Bed,6,9,False,Entire home/apt,16989837,10,https://www.airbnb.com.br/rooms/16989837,"[1, 4, 5, 7, 8, 9, 21, 31, 40, 44, 47]",10,5,9,R$160,48657549,1.0,51.77960013203798,641.5,9
True,,,Real Bed,2,,False,Shared room,11045407,,https://www.airbnb.com.br/rooms/11045407,"[4, 8, 11]",,3,,R$200,57322443,,64.72450016504747,,0
False,96,10,Real Bed,2,9,True,Private room,1848661,10,https://www.airbnb.com.br/rooms/1848661,"[1, 2, 3, 4, 8, 11, 17, 19, 31, 33, 39, 40, 42, 43, 45, 46, 47]",10,5,9,R$60,5438365,0.9330000281333923,19.417350049514244,34767.0,104
True,100,10,Real Bed,3,10,True,Private room,14126142,10,https://www.airbnb.com.br/rooms/14126142,"[3, 4, 5, 8, 11, 17, 31, 33, 40, 41, 42, 43, 44, 46, 47, 50]",10,4,10,R$52,24447433,1.0,16.828370042912344,0.0,11
False,97,10,Real Bed,3,9,False,Entire home/apt,11177483,10,https://www.airbnb.com.br/rooms/11177483,"[3, 4, 8, 11, 12, 17, 18, 19, 31, 33, 40, 44, 45, 46, 47]",10,4,10,R$200,58169992,1.0,64.72450016504747,126.5,13
True,97,10,Real Bed,1,10,False,Private room,128807,10,https://www.airbnb.com.br/rooms/128807,"[4, 8, 9, 14, 17, 18, 21, 28, 30, 33, 39, 40, 42, 43, 44, 47, 49, 50]",10,5,10,R$57,636442,1.0,18.361109010984265,18946.0,13
False,96,10,Real Bed,2,10,True,Private room,8398922,9,https://www.airbnb.com.br/rooms/8398922,"[1, 3, 4, 5, 7, 8, 9, 31, 40, 50]",10,5,10,R$90,44250133,1.0,29.126025074271364,329.0,45
True,97,10,Real Bed,2,10,True,Private room,14133856,10,https://www.airbnb.com.br/rooms/14133856,"[3, 4, 7, 8, 9, 14, 15, 21, 25, 28, 30, 31, 32, 33, 34, 39, 40, 41, 42, 43, 44, 46, 47]",10,5,10,R$61,85277460,1.0,19.74097255033948,699.0,27
True,,,Real Bed,4,,False,Entire home/apt,17734557,,https://www.airbnb.com.br/rooms/17734557,"[1, 3, 4, 5, 6, 8, 9, 11, 12, 14, 21, 28, 31, 35, 39, 40, 44, 45, 47, 57]",,5,,R$130,59819472,1.0,42.07092510728086,519.5,0
False,92,10,Real Bed,4,9,False,Private room,6313952,10,https://www.airbnb.com.br/rooms/6313952,"[4, 8, 9, 11, 16, 28, 31, 33, 39, 40, 42, 43, 44, 46]",10,5,10,R$40,17304804,1.0,12.944900033009494,390.5,61
True,,,Real Bed,3,,False,Entire home/apt,17617227,,https://www.airbnb.com.br/rooms/17617227,"[1, 5, 7, 8, 9, 15, 21, 31, 35, 37, 39, 40, 41, 45, 46, 47, 57]",,3,,R$130,108567478,1.0,42.07092510728086,5544.0,0
True,89,10,Real Bed,2,9,False,Private room,9996902,9,https://www.airbnb.com.br/rooms/9996902,"[1, 4, 5, 9, 14, 16, 28, 31, 39, 42, 43, 44, 47]",10,4,9,R$75,51356482,1.0,24.271687561892804,1.0,26
True,88,10,Real Bed,2,9,False,Entire home/apt,225187,8,https://www.airbnb.com.br/rooms/225187,"[1, 2, 3, 4, 8, 28, 40, 49, 50, 51, 53]",10,5,9,R$90,1171372,0.9470000267028809,29.0,2132.0,102
True,93,9,Real Bed,2,9,False,Private room,2819335,10,https://www.airbnb.com.br/rooms/2819335,"[1, 4, 8, 16, 37, 40, 44, 46, 47, 49, 50]",10,5,9,R$38,13496406,1.0,12.297655031359021,885.5,17
False,100,10,Real Bed,4,10,True,Entire home/apt,16829978,10,https://www.airbnb.com.br/rooms/16829978,"[1, 4, 5, 7, 8, 9, 15, 21, 25, 31, 33, 34, 37, 40, 44, 45, 46, 47]",10,5,10,R$250,3475472,0.9769999980926514,80.90562520630934,1939.0,4
True,96,10,Real Bed,2,10,False,Private room,927230,9,https://www.airbnb.com.br/rooms/927230,"[1, 3, 4, 5, 8, 11, 16, 31, 33, 39, 40, 41, 43, 44, 45, 46, 47]",10,5,10,R$99,4989288,1.0,32.0,1.0,92
True,87,9,Real Bed,3,9,False,Entire home/apt,1438118,10,https://www.airbnb.com.br/rooms/1438118,"[1, 3, 4, 5, 7, 8, 9, 14, 21, 28, 43, 44]",9,5,9,R$101,7725130,1.0,32.685872583348974,32782.0,29
True,87,9,Real Bed,2,9,False,Entire home/apt,1192216,9,https://www.airbnb.com.br/rooms/1192216,"[3, 4, 8, 9, 12, 31, 33, 40, 43, 44, 45, 46, 47]",9,5,8,R$117,4870172,1.0,37.802283257908776,1154.0,100
True,98,10,Real Bed,2,10,True,Private room,13225467,9,https://www.airbnb.com.br/rooms/13225467,"[1, 3, 4, 5, 7, 9, 11, 14, 16, 21, 28, 31, 40, 41, 42, 44, 46, 50]",10,5,10,R$114,614565,1.0,36.89296509407706,2258.5,18
True,98,10,Real Bed,2,10,False,Private room,15528738,10,https://www.airbnb.com.br/rooms/15528738,"[4, 8, 11, 31, 33, 35, 38, 40, 50]",10,4,10,R$60,99862063,1.0,19.417350049514244,232.5,16
True,100,10,Real Bed,2,10,False,Entire home/apt,14992924,10,https://www.airbnb.com.br/rooms/14992924,"[1, 5, 7, 8, 9, 14, 21, 31, 33, 40, 44]",10,3,10,R$103,6352764,0.8999999761581421,33.48202231414778,31974.0,1
False,95,10,Real Bed,1,10,False,Private room,2574433,8,https://www.airbnb.com.br/rooms/2574433,"[1, 2, 3, 4, 8, 14, 17, 19, 21, 28, 31]",10,4,10,R$70,10764023,1.0,22.653575057766616,11648.5,14
